,public_metrics,source,entities,text,conversation_id,author_id,geo,lang,created_at,in_reply_to_user_id,id,referenced_tweets,reply_settings,possibly_sensitive,attachments,context_annotations
108,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'berkley_ramsey', 'id': '511396280'}]}",@berkley_ramsey idk not only do I have to stay awake that late I have to avoid the midnight rape on my way to the test,319843991665401856,494533864,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51723569, 39.17583039]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2013-04-04T16:59:07.000Z,511396280,319856670698246145,"[{'type': 'replied_to', 'id': '319855907292991488'}]",everyone,False,,
109,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 18, 'end': 29, 'username': 'trutherbot', 'id': '477583514'}]}",WHAT THE HELL!!! “@trutherbot: About 50% of women admit to having fantasies about rape.”,318398015025065984,366873608,"{'coordinates': {'type': 'Point', 'coordinates': [-86.48106474, 39.17028417]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2013-03-31T19:58:12.000Z,477583514,318452185266524162,"[{'type': 'replied_to', 'id': '318398015025065984'}]",everyone,False,,
110,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 15, 'end': 19, 'username': 'CNN', 'id': '759251'}]}",Disgusted with @CNN . How dare you make that poor girls rape insignificant in comparison with the suffering of the young men who raped her.,313486776213856256,220505618,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53678322, 39.17609625]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2013-03-18T03:07:26.000Z,,313486776213856256,,everyone,False,,
111,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'crowleyCNN', 'id': '2995408587'}]}","@crowleyCNN not rape ""essentially"". They were convicted of RAPE because they RAPED AN INNOCENT GIRL. How dare you make their crime small.",313486554205155329,220505618,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.53690774, 39.17611965]}}",en,2013-03-18T03:06:33.000Z,27901418,313486554205155329,,everyone,False,,
112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 43, 'end': 58, 'username': 'averyyysmithhh', 'id': '25865527'}]}","""Do you know what rhymes with sloth, rape"" @averyyysmithhh still laughing",306873754686980098,269509784,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.51998891, 39.17527228]}}",en,2013-02-27T21:09:39.000Z,,306873754686980098,,everyone,False,,
113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 1, 'end': 12, 'username': 'montanaxoo', 'id': '2984200785'}]}","“@montanaxoo: Ready to get raped by finite YAYYYYY !” NO, YOU ARE GOING TO RAPE IT!",305342182653558784,361310718,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.51656348, 39.18117015]}}",en,2013-02-23T15:43:43.000Z,,305342182653558784,,everyone,False,,
114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows Phone,,@_johndougie_ I'll try not to. I'm pretty much the stereotypical rape victim,301610529896685568,242407096,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.52415073, 39.16668418]}}",en,2013-02-13T08:45:11.000Z,138300570,301612975343669248,"[{'type': 'replied_to', 'id': '301612815733649410'}]",everyone,False,,
115,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,,Yeah.. Walking all the home from the psych building in this. At least I know what I just did to that test could be considered rape.,297150727430754304,186154303,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.5188957, 39.17669398]}}",en,2013-02-01T01:13:48.000Z,,297150727430754304,,everyone,False,,
116,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 9, 'username': 'garsar21', 'id': '322902983'}], 'hashtags': [{'start': 40, 'end': 48, 'tag': 'kobefan'}]}",@garsar21 is rape classier than murder? #kobefan 😂,296323264853209089,290946453,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.57705557, 39.16317602]}}",en,2013-01-29T20:09:55.000Z,322902983,296349474064838657,"[{'type': 'replied_to', 'id': '296347953507995649'}]",everyone,False,,
117,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 121, 'end': 136, 'username': 'HuffingtonPost', 'id': '854402779879804928'}], 'urls': [{'start': 97, 'end': 116, 'url': 'http://t.co/OsAdQX3', 'expanded_url': 'http://www.huffingtonpost.com/soraya-chemaly/the-big-american-rape-on-_b_2506761.html', 'display_url': 'huffingtonpost.com/soraya-chemaly…'}]}",File under: Why feminism is still relevant/important. Notre Dame... Institutional Rape Tolerance http://t.co/OsAdQX3 via @huffingtonpost,293835525670965248,18579753,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.53221315, 39.14423337]}}",en,2013-01-22T21:40:23.000Z,,293835525670965248,,everyone,False,,
118,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 1, 'end': 11, 'username': 'GirlDaily', 'id': '3099791675'}]}","“@GirlDaily: We live in a society that teaches women to be careful not to get raped, instead of teaching men not to rape.”",290721468160045056,366873608,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.50856315, 39.17011229]}}",en,2013-01-14T07:26:14.000Z,,290721468160045056,,everyone,False,,
119,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,"{'hashtags': [{'start': 93, 'end': 106, 'tag': 'makesnosense'}]}",Fall semester starts: teachers do nothing for a month. Spring semester: rape us immediately. #makesnosense,289071930445799424,421622637,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.5201398, 39.1675052]}}",en,2013-01-09T18:11:33.000Z,,289071930445799424,,everyone,False,,
120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 96, 'end': 108, 'tag': 'myprofessor'}]}","""U can make women horny.. Give them testosterone and they'll beat the shit outta ya and rape u"" #myprofessor",288721484602560512,237866554,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.51909368, 39.16864898]}}",en,2013-01-08T18:59:00.000Z,,288721484602560512,,everyone,False,,
121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,,"Sexual harassment, it's real. 👊",393966943591755776,44297481,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53207339, 39.18501976]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2013-10-26T05:06:53.000Z,,393966943591755776,,everyone,False,,
122,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,(It's douchey entitled dudes that are behind sexual harassment),379054157442715649,53282530,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52796685, 39.16673183]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2013-09-15T01:28:48.000Z,,379054157442715649,,everyone,False,,
123,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'avinashtharoor', 'id': '37917418'}]}",@avinashtharoor Because sexual harassment/bullying &amp; sexism aren't the same. Sexism=systemic oppression. Harassment is symptomatic of that.,314868039009054720,19174985,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5245824, 39.16023955]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2013-03-27T05:20:59.000Z,37917418,316781876662652928,"[{'type': 'replied_to', 'id': '316751647839772673'}]",everyone,False,,
124,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'avinashtharoor', 'id': '37917418'}]}","@avinashtharoor So since sexual harassment includes 'unwelcome' behavior of a sexual nature, this could count. But that's not the point.",314868039009054720,19174985,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52471642, 39.16039505]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2013-03-27T05:18:16.000Z,37917418,316781193943212033,"[{'type': 'replied_to', 'id': '316751647839772673'}]",everyone,False,,
125,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/zeMtfM97hd', 'expanded_url': 'http://www.idsnews.com/article/2014/11/pikes-help-to-shatter-the-silence-around-sexual-assault', 'display_url': 'idsnews.com/article/2014/1…'}]}",http://t.co/zeMtfM97hd,539804048506257408,1058843028,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5277925, 39.17996833]}, 'place_id': '1010ecfa7d3a40f8'}",und,2014-12-02T15:31:28.000Z,,539804048506257408,,everyone,False,,
126,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 116, 'end': 136, 'probability': 0.4663, 'type': 'Other', 'normalized_text': 'Sexual Assault Summit'}]}","Great to see so many chapter advisors, house corp leaders, chapter &amp; council presidents, and general members at the Sexual Assault Summit!",508256272668721153,747902042,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51650287, 39.16805421]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-09-06T14:11:53.000Z,,508256272668721153,,everyone,False,,
127,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,"{'hashtags': [{'start': 128, 'end': 132, 'tag': 'GWU'}], 'annotations': [{'start': 13, 'end': 14, 'probability': 0.6602, 'type': 'Organization', 'normalized_text': 'IU'}]}","Impressed by IU treatment of sexual assault. Posters in every bathroom stall w info, phone #'s, and hospitals w 24/7 rape kits. #GWU do it",505756776923660288,298773656,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5220759, 39.1823142]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-08-30T16:39:46.000Z,,505756776923660288,,everyone,False,,
128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 108, 'end': 110, 'probability': 0.6702, 'type': 'Other', 'normalized_text': 'SVU'}]}",Talking about rape/sexual assault in class today so I'm naturally relating everything said to an episode of SVU.,479282677565386752,68911988,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5213996, 39.16600665]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-06-18T15:21:09.000Z,,479282677565386752,,everyone,False,,
129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",Twitter for iPhone,,If the sexual assault incident happened at 2:10am &amp; they sent that alert text almost TWO hours later..What were they trying to accomplish,463715737543393280,37459853,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51047594, 39.1800693]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-05-06T16:23:41.000Z,,463715737543393280,,everyone,False,,
130,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 0, 'end': 1, 'probability': 0.8505, 'type': 'Organization', 'normalized_text': 'IU'}]}","IU is claiming it's not being investigated for the handling of sexual assault claims, but with the IDS stories I see, they probs should be",461942412487573504,364938707,"{'coordinates': {'type': 'Point', 'coordinates': [-86.56832305, 39.16204375]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-05-01T18:57:08.000Z,,461942412487573504,,everyone,False,,
131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,,This anatomy lab exam is about to rape me pretty hard,542804759301062656,536572941,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52380365, 39.16382819]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-12-10T22:15:14.000Z,,542804759301062656,,everyone,False,,
132,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,"{'mentions': [{'start': 1, 'end': 12, 'username': 'shaabanban', 'id': '797579269'}]}","""@shaabanban Calling torture ‘Enhanced Interrogation’ is like calling rape ‘enhanced dating’""",542420548282617857,100834525,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5287084, 39.1630476]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-12-09T21:06:06.000Z,797579269,542424976964341760,"[{'type': 'replied_to', 'id': '542420548282617857'}]",everyone,False,,
133,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 31, 'end': 53, 'url': 'http://t.co/T7iylS6Lfm', 'expanded_url': 'http://mobile.nytimes.com/redirect?to-mobile=http%3A%2F%2Fwww.nytimes.com%2F2014%2F12%2F08%2Fbusiness%2Fmedia%2Frolling-stone-tries-to-regroup-after-campus-rape-article-is-disputed.html%3Freferrer%3D', 'display_url': 'mobile.nytimes.com/redirect?to-mo…'}]}","""Verify all things verifiable"" http://t.co/T7iylS6Lfm",542224855215923200,249889433,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51218551, 39.18146963]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-12-09T07:50:54.000Z,,542224855215923200,,everyone,False,,
134,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 42, 'end': 51, 'username': 'Deadspin', 'id': '13213122'}], 'annotations': [{'start': 53, 'end': 66, 'probability': 0.9956, 'type': 'Person', 'normalized_text': 'Jameis Winston'}]}","Just when you think he cant outdo himself“@Deadspin: Jameis Winston: ""The only thing as vicious as rape is falsely accusing someone of rape""",540356388594405376,320279590,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53305466, 39.1723296]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-12-04T04:24:56.000Z,13213122,540361083538919426,"[{'type': 'replied_to', 'id': '540356388594405376'}]",everyone,False,,
135,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,,Anatomy is about to rape me so hard,531917286274527232,536572941,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53710024, 39.18212068]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-11-10T21:12:18.000Z,,531917286274527232,,everyone,False,,
136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"""It's like asking does he rape people""",528295416505597952,513963149,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52504126, 39.1725044]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-10-31T21:20:17.000Z,,528295416505597952,,everyone,False,,
137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,"{'annotations': [{'start': 45, 'end': 51, 'probability': 0.6422, 'type': 'Product', 'normalized_text': 'twitter'}]}",I'm trying to rape you right now put that on twitter -washburn,526293749673246721,913029710,"{'coordinates': {'type': 'Point', 'coordinates': [-86.531527, 39.1599424]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-10-26T08:46:22.000Z,,526293749673246721,,everyone,False,,
138,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,,Are narcoleptics like twice as afraid of rape?,514995366807486465,383721577,"{'coordinates': {'type': 'Point', 'coordinates': [-86.530717, 39.1845426]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-09-25T04:30:38.000Z,,514995366807486465,,everyone,False,,
139,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'hashtags': [{'start': 51, 'end': 60, 'tag': 'RapeRape'}]}",I'm pretty much raping this news story about rape. #RapeRape,514064374999552000,383721577,"{'coordinates': {'type': 'Point', 'coordinates': [-86.519138, 39.1685799]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-09-22T14:51:12.000Z,,514064374999552000,,everyone,False,,
140,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,"{'mentions': [{'start': 1, 'end': 17, 'username': 'mendesftlandiss', 'id': '2776952849'}]}","""@Mendesftlandiss: @gangsterdail everything you say is mind rape""",513447621319737344,261790040,"{'coordinates': {'type': 'Point', 'coordinates': [-86.525285, 39.1338978]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-09-20T22:00:27.000Z,,513447621319737344,,everyone,False,,
141,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 14, 'end': 20, 'probability': 0.9898, 'type': 'Place', 'normalized_text': 'America'}]}",but thank you America for promoting a song that's about rape. proud to be an American.,510676146456104960,36826087,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.52861661, 39.16672123]}}",en,2014-09-13T06:27:35.000Z,,510676146456104960,,everyone,False,,
142,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 13, 'end': 19, 'probability': 0.8718, 'type': 'Person', 'normalized_text': 'Gambino'}]}",I've been on Gambino since Bro Rape..,510296197417172992,282361072,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.52739416, 39.17450337]}}",en,2014-09-12T05:17:48.000Z,,510296197417172992,,everyone,False,,
143,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"paterno allowed a man to rape children for decades and actively covered up his crimes, and that is indefensible",509363791675809792,233714307,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.52821143, 39.16327736]}}",en,2014-09-09T15:32:46.000Z,,509363791675809792,,everyone,False,,
144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 8, 'username': 'tjollly', 'id': '344405014'}]}",@tjollly date rape smh,509047455065718784,347003534,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.53176203, 39.181481]}}",en,2014-09-08T18:41:34.000Z,344405014,509048917687042048,"[{'type': 'replied_to', 'id': '509047455065718784'}]",everyone,False,,
145,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'mentions': [{'start': 0, 'end': 11, 'username': 'MGeschwind', 'id': '159301726'}]}","@MGeschwind well, considering the number of rape and death threats she received, plus the publishing of her work and home addresses...",508318026249535488,18153994,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.5372153, 39.1382739]}}",en,2014-09-06T20:28:29.000Z,159301726,508351047824187392,"[{'type': 'replied_to', 'id': '508350823798423552'}]",everyone,False,,
146,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 0, 'end': 6, 'tag': 'Women'}, {'start': 60, 'end': 65, 'tag': 'rape'}], 'urls': [{'start': 67, 'end': 89, 'url': 'http://t.co/kA6id9u2l1', 'expanded_url': 'http://time.com/3183170/rape-nail-polish-anti-rape-products/', 'display_url': 'time.com/3183170/rape-n…'}]}",#Women shouldn't have to dip my nails in a drink to prevent #rape. http://t.co/kA6id9u2l1,508039005737603072,46494363,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.51998015, 39.17806853]}}",en,2014-09-05T23:48:32.000Z,,508039005737603072,,everyone,False,,
147,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,"{'hashtags': [{'start': 128, 'end': 132, 'tag': 'GWU'}], 'annotations': [{'start': 13, 'end': 14, 'probability': 0.6602, 'type': 'Organization', 'normalized_text': 'IU'}]}","Impressed by IU treatment of sexual assault. Posters in every bathroom stall w info, phone #'s, and hospitals w 24/7 rape kits. #GWU do it",505756776923660288,298773656,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.5220759, 39.1823142]}}",en,2014-08-30T16:39:46.000Z,,505756776923660288,,everyone,False,,
148,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,,My friend made a rape joke and I started bawling... dont joke about that shit..,504851810038063104,427567733,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.5502584, 39.1843994]}}",en,2014-08-28T04:43:45.000Z,,504851810038063104,,everyone,False,,
149,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 51, 'end': 56, 'tag': 'rape'}, {'start': 57, 'end': 63, 'tag': 'drugs'}], 'urls': [{'start': 64, 'end': 86, 'url': 'http://t.co/BT6oCGOBrC', 'expanded_url': 'http://mobile.geek.com/latest/254441-four-students-invented-nail-polish-that-detects-date-rape-drugs', 'display_url': 'mobile.geek.com/latest/254441-…'}]}",Four students create nail polish that detects date #rape #drugs http://t.co/BT6oCGOBrC,503999487753609217,46494363,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.51306533, 39.16470744]}}",en,2014-08-25T20:16:56.000Z,,503999487753609217,,everyone,False,,
150,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",Twitter for Android,,"*feels like 92*
feels like rape in hades is what it is",503942831720120320,241322335,"{'place_id': 'a8b9e6374e5ffbfb', 'coordinates': {'type': 'Point', 'coordinates': [-86.5249565, 39.1687366]}}",en,2014-08-25T16:31:48.000Z,,503942831720120320,,everyone,False,,
151,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 12, 'end': 16, 'probability': 0.9707, 'type': 'Person', 'normalized_text': 'Laura'}, {'start': 37, 'end': 45, 'probability': 0.9901, 'type': 'Other', 'normalized_text': 'Christmas'}]}",I'm getting Laura a rape whistle for Christmas.,503362181522796544,351304036,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51102438, 39.17432087]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-08-24T02:04:30.000Z,,503362181522796544,,everyone,False,,
152,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 1, 'end': 16, 'username': 'HippieProblemz', 'id': '474372237'}]}","“@HippieProblemz: When will dealers stop trying to rape me or fucking bye me. Like no thanks, I need a sweet tea homie.” ***buy",497569271829233664,121816590,"{'coordinates': {'type': 'Point', 'coordinates': [-86.53530316, 39.16793634]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-08-08T04:43:16.000Z,474372237,497603930780893184,"[{'type': 'replied_to', 'id': '497569271829233664'}]",everyone,False,,
153,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",Twitter for iPhone,,The Do What U Want video promotes rape? Blurred Lines was the #1 song on the Hot 100 for 12 weeks. Shut the fuck up and open your damn eyes.,480025316367155203,24378461,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52106107, 39.16799569]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-06-20T16:32:08.000Z,,480025316367155203,,everyone,False,,
154,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 108, 'end': 110, 'probability': 0.6702, 'type': 'Other', 'normalized_text': 'SVU'}]}",Talking about rape/sexual assault in class today so I'm naturally relating everything said to an episode of SVU.,479282677565386752,68911988,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5213996, 39.16600665]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-06-18T15:21:09.000Z,,479282677565386752,,everyone,False,,
155,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"""Rape Dungeon"" is one of the wifi names in my building",470405963749793792,1330340634,"{'coordinates': {'type': 'Point', 'coordinates': [-86.50081426, 39.16961559]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-05-25T03:28:16.000Z,,470405963749793792,,everyone,False,,
156,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"As awful as Blurred Lines (aka rape anthem) is, it's just so damn catchy.",468051306381197313,53744779,"{'coordinates': {'type': 'Point', 'coordinates': [-86.57527942, 39.13393123]}, 'place_id': '1010ecfa7d3a40f8'}",en,2014-05-18T15:31:42.000Z,,468051306381197313,,everyone,False,,
157,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 45, 'end': 61, 'probability': 0.2596, 'type': 'Other', 'normalized_text': 'Nymphomaniac pt 2'}]}",Still stunned at having to explain ending of Nymphomaniac pt 2 to an older woman. Jo's promiscuity doesn't justify/permit her rape.,462260606406361089,18068188,"{'coordinates': {'type': 'Point', 'coordinates': [-86.51963387, 39.16839072]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-05-02T16:01:31.000Z,,462260606406361089,,everyone,False,,
158,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,Glad to see both my alma maters being sued for violating title XI for poorly handling rape and sexual assaults. Things need to change.,461994128117882880,18068188,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5282889, 39.17734627]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-05-01T22:22:38.000Z,,461994128117882880,,everyone,False,,
159,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'jasonrmcintyre', 'id': '18840896'}, {'start': 16, 'end': 30, 'username': 'Rick_Sports10', 'id': '71325201'}, {'start': 31, 'end': 42, 'username': 'TheBigLead', 'id': '343638363'}, {'start': 43, 'end': 56, 'username': 'Sean_Ratliff', 'id': '458681710'}], 'hashtags': [{'start': 126, 'end': 135, 'tag': 'innocent'}]}","@jasonrmcintyre @Rick_Sports10 @thebiglead @Sean_Ratliff ""still looking into it"" and he wasn't charged for the rape.., soooo, #innocent",461515061534531584,505358275,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52359916, 39.16465087]}, 'place_id': 'a8b9e6374e5ffbfb'}",en,2014-04-30T15:26:52.000Z,18840896,461527108871680001,"[{'type': 'replied_to', 'id': '461515061534531584'}]",everyone,False,,
